3.300000000000000000e+01,7.800000000000000000e+01,7.532043749999998816e+00,6.377952755905511584e-01,7.224885937499996302e-01
3.200000000000000000e+01,6.600000000000000000e+01,7.569436874999999176e+00,1.653543307086614289e-01,8.039521874999984163e-01
2.200000000000000000e+01,5.000000000000000000e+01,7.569436874999999176e+00,2.598425196850393526e-01,2.791129687500006895e-01
1.400000000000000000e+01,7.300000000000000000e+01,8.238506718749999180e+00,3.937007874015748254e-01,2.550745312499973494e-01
3.900000000000000000e+01,5.600000000000000000e+01,8.348015156249998014e+00,2.047244094488188948e-01,8.413453124999925592e-02
2.900000000000000000e+01,7.600000000000000000e+01,8.444168906249997164e+00,2.992125984251968740e-01,7.345078124999915303e-02
3.200000000000000000e+01,6.600000000000000000e+01,8.454852656249997267e+00,3.937007874015747977e-02,4.286854687499985772e-01
5.000000000000000000e+00,5.700000000000000000e+01,8.481562031249996636e+00,1.102362204724409434e-01,1.188567187499991462e-01
2.400000000000000000e+01,7.400000000000000000e+01,8.504264999999996633e+00,4.803149606299212393e-01,6.623924999999992735e-01
1.800000000000000000e+01,5.100000000000000000e+01,9.077181093749995711e+00,1.811023622047244208e-01,2.443907812500007992e-01
3.600000000000000000e+01,6.500000000000000000e+01,9.095877656249996335e+00,2.283464566929133965e-01,2.256942187500001751e-01
1.000000000000000000e+01,7.100000000000000000e+01,9.099884062499995707e+00,3.858267716535432879e-01,2.978095312500013137e-01
3.200000000000000000e+01,6.600000000000000000e+01,9.416390156249997645e+00,2.125984251968504046e-01,1.095084375000006105e-01
4.300000000000000000e+01,6.700000000000000000e+01,9.691496718749998962e+00,2.913385826771653364e-01,1.155180468750000244e+00
1.300000000000000000e+01,6.100000000000000000e+01,9.691496718749998962e+00,2.047244094488188948e-01,1.133812968750000039e+00
2.700000000000000000e+01,5.200000000000000000e+01,9.731560781249999792e+00,2.283464566929133965e-01,5.662387500000001239e-01
3.900000000000000000e+01,5.600000000000000000e+01,1.047541687500000052e+01,2.677165354330708902e-01,8.279906249999946510e-02
5.000000000000000000e+00,5.700000000000000000e+01,1.056355781249999914e+01,2.362204724409448786e-01,1.989848437499990297e-01
4.300000000000000000e+01,6.700000000000000000e+01,1.104032015624999907e+01,5.118110236220472231e-01,2.791129687499989132e-01
2.800000000000000000e+01,6.400000000000000000e+01,1.105501031249999855e+01,3.622047244094488416e-01,1.575853124999984090e-01
4.000000000000000000e+00,4.500000000000000000e+01,1.106970046874999802e+01,1.732283464566929110e-01,8.279906249999946510e-02
6.000000000000000000e+00,6.900000000000000000e+01,1.127803359374999737e+01,5.590551181102362266e-01,2.617518749999998562e-01
3.200000000000000000e+01,6.600000000000000000e+01,1.127803359374999737e+01,4.488188976377952555e-01,1.869656250000009123e-01
1.000000000000000000e+01,7.100000000000000000e+01,1.147968937499999775e+01,6.850393700787401619e-01,4.180017187500020270e-01
4.300000000000000000e+01,6.700000000000000000e+01,1.149437953124999723e+01,5.590551181102362266e-01,7.665590625000024971e-01
1.200000000000000000e+01,4.900000000000000000e+01,1.152509531249999775e+01,2.204724409448818867e-01,3.084932812500014165e-01
1.400000000000000000e+01,7.300000000000000000e+01,1.209801140625000038e+01,5.433070866141732624e-01,1.175212499999993554e-01
6.000000000000000000e+00,6.900000000000000000e+01,1.210602421875000090e+01,3.937007874015748254e-01,1.549143749999988273e-01
3.900000000000000000e+01,5.600000000000000000e+01,1.218748781250000057e+01,3.385826771653543399e-01,5.876062499999967770e-02
1.400000000000000000e+01,7.300000000000000000e+01,1.227295781249999962e+01,5.039370078740157410e-01,5.101490625000000279e-01
5.000000000000000000e+00,5.700000000000000000e+01,1.228364156249999972e+01,2.913385826771653364e-01,7.077984374999957140e-02
2.900000000000000000e+01,7.600000000000000000e+01,1.228364156249999972e+01,5.669291338582677087e-01,6.063028124999991775e-01
1.000000000000000000e+01,7.100000000000000000e+01,1.281248718750000037e+01,4.330708661417322913e-01,2.590809374999984982e-01
2.400000000000000000e+01,7.400000000000000000e+01,1.281782906249999954e+01,5.905511811023621549e-01,2.590809374999984982e-01
4.000000000000000000e+00,4.500000000000000000e+01,1.286457046874999932e+01,1.968503937007874127e-01,8.947640625000019554e-02
1.000000000000000000e+01,7.100000000000000000e+01,1.326120468749999759e+01,1.889763779527559029e-01,5.221682812499999216e-01
2.700000000000000000e+01,5.200000000000000000e+01,1.326654656249999675e+01,2.362204724409448786e-01,3.779376562500011971e-01
2.900000000000000000e+01,7.600000000000000000e+01,1.329192046874999633e+01,4.645669291338582751e-01,1.161857812500013409e-01
2.400000000000000000e+01,7.400000000000000000e+01,1.334400374999999705e+01,2.362204724409448786e-01,4.286854687500003536e-01
1.400000000000000000e+01,7.300000000000000000e+01,1.375399265624999678e+01,3.385826771653543399e-01,7.812492187500001961e-01
6.000000000000000000e+00,6.900000000000000000e+01,1.375399265624999678e+01,1.732283464566929110e-01,9.081187499999998636e-01
3.900000000000000000e+01,5.600000000000000000e+01,1.404646031249999716e+01,3.307086614173228578e-01,6.810890624999998977e-02
5.000000000000000000e+00,5.700000000000000000e+01,1.412792390624999683e+01,2.834645669291338543e-01,1.081729687500008197e-01
1.400000000000000000e+01,7.300000000000000000e+01,1.461269906249999728e+01,3.307086614173228578e-01,3.338671874999992184e-01
2.900000000000000000e+01,7.600000000000000000e+01,1.462605374999999697e+01,4.645669291338582751e-01,2.323715624999991292e-01
4.000000000000000000e+00,4.500000000000000000e+01,1.465810499999999728e+01,2.204724409448818867e-01,8.546999999999904674e-02
4.300000000000000000e+01,6.700000000000000000e+01,1.490516671874999588e+01,3.858267716535432879e-01,2.804484375000022567e-01
1.000000000000000000e+01,7.100000000000000000e+01,1.490516671874999588e+01,5.590551181102362266e-01,1.415596875000009192e-01
2.400000000000000000e+01,7.400000000000000000e+01,1.514421562499999752e+01,5.748031496062991907e-01,4.326918750000015024e-01
1.000000000000000000e+01,7.100000000000000000e+01,1.514421562499999752e+01,4.409448818897637734e-01,5.702451562500012727e-01
1.200000000000000000e+01,4.900000000000000000e+01,1.516558312499999772e+01,2.125984251968504046e-01,3.071578125000016257e-01
6.000000000000000000e+00,6.900000000000000000e+01,1.573182187499999962e+01,4.251968503937008093e-01,7.077984374999957140e-02
3.200000000000000000e+01,6.600000000000000000e+01,1.573182187499999962e+01,3.622047244094488416e-01,1.669335937500004974e-01
3.900000000000000000e+01,5.600000000000000000e+01,1.586670421874999981e+01,2.677165354330708902e-01,7.345078125000092939e-02
6.000000000000000000e+00,6.900000000000000000e+01,1.590676828125000064e+01,3.070866141732283561e-01,4.046470312500023425e-01
1.400000000000000000e+01,7.300000000000000000e+01,1.590676828125000064e+01,4.173228346456692717e-01,4.647431250000035874e-01
5.000000000000000000e+00,5.700000000000000000e+01,1.594015500000000074e+01,2.283464566929133965e-01,1.375532812499997704e-01
4.300000000000000000e+01,6.700000000000000000e+01,1.640222718750000297e+01,4.566929133858267931e-01,2.978095312499959846e-01
2.800000000000000000e+01,6.400000000000000000e+01,1.640890453125000192e+01,3.385826771653543399e-01,1.976493749999974625e-01
4.000000000000000000e+00,4.500000000000000000e+01,1.642893656250000234e+01,1.417322834645669272e-01,9.882468749999873125e-02
1.000000000000000000e+01,7.100000000000000000e+01,1.687765406249999955e+01,4.566929133858267931e-01,6.583860937499999011e-01
3.600000000000000000e+01,6.500000000000000000e+01,1.687765406249999955e+01,3.464566929133858220e-01,6.063028125000009538e-01
2.200000000000000000e+01,5.000000000000000000e+01,1.692172453124999976e+01,1.574803149606299191e-01,1.557156562499994124e+00
6.000000000000000000e+00,6.900000000000000000e+01,1.749998250000000155e+01,2.283464566929133965e-01,9.788985937499923295e-01
3.200000000000000000e+01,6.600000000000000000e+01,1.750933078125000009e+01,1.338582677165354451e-01,9.281507812499967258e-01
3.900000000000000000e+01,5.600000000000000000e+01,1.780046296874999712e+01,2.204724409448818867e-01,8.546999999999727038e-02
5.000000000000000000e+00,5.700000000000000000e+01,1.790462953124999501e+01,2.519685039370078705e-01,3.098287500000012074e-01
5.000000000000000000e+00,5.700000000000000000e+01,1.836269531249999787e+01,1.574803149606299191e-02,1.375532812499962176e-01
2.400000000000000000e+01,7.400000000000000000e+01,1.843347515624999744e+01,6.377952755905511584e-01,3.044868749999949387e-01
2.300000000000000000e+01,6.200000000000000000e+01,1.844816531249999514e+01,3.622047244094488416e-01,2.644228124999976615e-01
3.100000000000000000e+01,5.400000000000000000e+01,1.889020546874999340e+01,5.275590551181101873e-01,8.627128124999998704e-01
2.400000000000000000e+01,7.400000000000000000e+01,1.889020546874999340e+01,7.244094488188976833e-01,4.513884375000003502e-01
2.300000000000000000e+01,6.200000000000000000e+01,1.889821828124999215e+01,5.748031496062991907e-01,3.271898437500020407e-01
8.000000000000000000e+00,4.700000000000000000e+01,1.891023749999999382e+01,3.385826771653543399e-01,6.236639062500017872e-01
1.400000000000000000e+01,7.300000000000000000e+01,1.927081406249999418e+01,6.220472440944881942e-01,2.297006249999995475e-01
1.000000000000000000e+01,7.100000000000000000e+01,1.951520484374999498e+01,7.480314960629921295e-01,1.642626562499991394e-01
1.400000000000000000e+01,7.300000000000000000e+01,1.975291828124999327e+01,6.692913385826771977e-01,5.956190624999990746e-01
4.300000000000000000e+01,6.700000000000000000e+01,1.976894390624999431e+01,4.960629921259842590e-01,8.587064062499969452e-01
2.300000000000000000e+01,6.200000000000000000e+01,1.976894390624999431e+01,4.881889763779527769e-01,7.558753124999988415e-01
3.500000000000000000e+01,5.300000000000000000e+01,1.976894390624999431e+01,6.535433070866141225e-01,9.415054687499981867e-01
8.000000000000000000e+00,4.700000000000000000e+01,1.977695671874999306e+01,3.700787401574803237e-01,7.759073437499992565e-01
1.000000000000000000e+01,7.100000000000000000e+01,2.026974468749999403e+01,7.086614173228346081e-01,4.887815624999980457e-01
2.400000000000000000e+01,7.400000000000000000e+01,2.069041734374999209e+01,5.590551181102362266e-01,5.021362499999995066e-01
8.000000000000000000e+00,4.700000000000000000e+01,2.070243656249999376e+01,4.015748031496063075e-01,7.171467187499978024e-01
2.300000000000000000e+01,6.200000000000000000e+01,2.071044937499999250e+01,1.889763779527559029e-01,6.209929687499986528e-01
3.200000000000000000e+01,6.600000000000000000e+01,2.118587624999999264e+01,4.330708661417322913e-01,2.831193749999982856e-01
3.100000000000000000e+01,5.400000000000000000e+01,2.141958328124999156e+01,3.700787401574803237e-01,6.677343750000019895e-02
4.300000000000000000e+01,6.700000000000000000e+01,2.152508531249999280e+01,5.118110236220472231e-01,8.947640625000019554e-02
2.300000000000000000e+01,6.200000000000000000e+01,2.155179468749999216e+01,4.173228346456692717e-01,3.565701562499974386e-01
3.200000000000000000e+01,6.600000000000000000e+01,2.155179468749999216e+01,4.251968503937008093e-01,3.031514062499987006e-01
3.600000000000000000e+01,6.500000000000000000e+01,2.184559781249999233e+01,6.141732283464567121e-01,2.377134374999982924e-01
3.100000000000000000e+01,5.400000000000000000e+01,2.199784124999998980e+01,4.724409448818897572e-01,3.231834374999991155e-01
3.200000000000000000e+01,6.600000000000000000e+01,2.208998859374998958e+01,5.984251968503937480e-01,1.896365624999987176e-01
4.300000000000000000e+01,6.700000000000000000e+01,2.232636656249998808e+01,6.377952755905511584e-01,3.806085937500007788e-01
2.300000000000000000e+01,6.200000000000000000e+01,2.234372765624998891e+01,4.645669291338582751e-01,3.338671875000009948e-01
8.000000000000000000e+00,4.700000000000000000e+01,2.235841781249999016e+01,2.834645669291338543e-01,4.273499999999970100e-01
1.000000000000000000e+01,7.100000000000000000e+01,2.259479578124998866e+01,7.007874015748031260e-01,2.884612500000010016e-01
2.400000000000000000e+01,7.400000000000000000e+01,2.282583187499998800e+01,6.771653543307086798e-01,3.458864062500026648e-01
4.200000000000000000e+01,5.500000000000000000e+01,2.295270140624998945e+01,4.645669291338582751e-01,4.807687499999957481e-02
1.400000000000000000e+01,7.300000000000000000e+01,2.307556453124998797e+01,5.669291338582677087e-01,5.795934375000015848e-01
2.300000000000000000e+01,6.200000000000000000e+01,2.309025468749998922e+01,3.622047244094488416e-01,1.642626562500026921e-01
1.000000000000000000e+01,7.100000000000000000e+01,2.357502984374999144e+01,5.748031496062991907e-01,4.901170312499978365e-01
4.200000000000000000e+01,5.500000000000000000e+01,2.362577765624999060e+01,2.125984251968504046e-01,1.749464062499974659e-01
2.400000000000000000e+01,7.400000000000000000e+01,2.404377937499998907e+01,5.590551181102362266e-01,1.310094843750004401e+00
8.000000000000000000e+00,4.700000000000000000e+01,2.405846953124999033e+01,2.519685039370078705e-01,1.014956250000004445e+00
2.300000000000000000e+01,6.200000000000000000e+01,2.406915328124998865e+01,2.598425196850393526e-01,5.515485937500024249e-01
3.200000000000000000e+01,6.600000000000000000e+01,2.408384343749998990e+01,1.417322834645669272e-01,6.396895312500028297e-01
3.500000000000000000e+01,5.300000000000000000e+01,2.435494359374999007e+01,6.456692913385826404e-01,2.657582812500010050e-01
3.100000000000000000e+01,5.400000000000000000e+01,2.460868265624998941e+01,6.220472440944881942e-01,3.619120312500037073e-01
9.000000000000000000e+00,5.900000000000000000e+01,2.487978281249999313e+01,5.826771653543306728e-01,4.353628124999993076e-01
3.300000000000000000e+01,7.800000000000000000e+01,2.528977171874999286e+01,6.614173228346457156e-01,3.792731250000009879e-01
4.000000000000000000e+01,6.800000000000000000e+01,2.530446187499999411e+01,4.409448818897637734e-01,3.979696874999980594e-01
2.300000000000000000e+01,6.200000000000000000e+01,2.531514562499999244e+01,4.724409448818897572e-01,5.555549999999982447e-01
3.300000000000000000e+01,7.800000000000000000e+01,2.588806171874999151e+01,5.905511811023621549e-01,4.567303124999995134e-01
6.000000000000000000e+00,6.900000000000000000e+01,2.590675828124999214e+01,3.307086614173228578e-01,4.727559375000005559e-01
1.300000000000000000e+01,6.100000000000000000e+01,2.591477109374999088e+01,2.283464566929133965e-01,6.704053125000015712e-01
2.900000000000000000e+01,7.600000000000000000e+01,2.626065749999998999e+01,5.984251968503937480e-01,2.590809375000020509e-01
1.400000000000000000e+01,7.300000000000000000e+01,2.652508031249999121e+01,5.433070866141732624e-01,1.375532812499997704e-01
4.300000000000000000e+01,6.700000000000000000e+01,2.652508031249999121e+01,4.645669291338582751e-01,3.151706250000003706e-01
1.000000000000000000e+00,5.800000000000000000e+01,2.654644781249999141e+01,2.047244094488188948e-01,2.670937500000007958e-01
2.400000000000000000e+01,7.400000000000000000e+01,2.674676812499999201e+01,6.220472440944881942e-01,4.821042187499955389e-01
4.000000000000000000e+01,6.800000000000000000e+01,2.674676812499999201e+01,4.409448818897637734e-01,8.079585937499942361e-01
9.000000000000000000e+00,5.900000000000000000e+01,2.678149031249999368e+01,3.228346456692913202e-01,4.246790624999938757e-01
1.000000000000000000e+01,7.100000000000000000e+01,2.716877624999998986e+01,6.929133858267716439e-01,4.340273437499959641e-01
2.300000000000000000e+01,6.200000000000000000e+01,2.719682109374998902e+01,4.566929133858267931e-01,4.300209374999965917e-01
2.900000000000000000e+01,7.600000000000000000e+01,2.762283562499998624e+01,4.251968503937008093e-01,4.967943749999967906e-01
6.000000000000000000e+00,6.900000000000000000e+01,2.765221593749998519e+01,1.889763779527559029e-01,5.689096874999961528e-01
2.800000000000000000e+01,6.400000000000000000e+01,2.766289968749998351e+01,1.181102362204724393e-01,4.567303124999995134e-01
1.300000000000000000e+01,6.100000000000000000e+01,2.766289968749998351e+01,2.125984251968504046e-01,6.169865624999992804e-01
1.400000000000000000e+01,7.300000000000000000e+01,2.809158515624998387e+01,4.960629921259842590e-01,1.883010937499989268e-01
1.300000000000000000e+01,6.100000000000000000e+01,2.849222578124998151e+01,4.094488188976377896e-01,4.647431249999947056e-01
6.000000000000000000e+00,6.900000000000000000e+01,2.849222578124998151e+01,4.881889763779527769e-01,4.553948437499961699e-01
3.200000000000000000e+01,6.600000000000000000e+01,2.852561249999997983e+01,2.204724409448818867e-01,4.313564062499963825e-01
3.100000000000000000e+01,5.400000000000000000e+01,2.853362531249997858e+01,2.755905511811023723e-01,3.939632812499986869e-01
1.000000000000000000e+01,7.100000000000000000e+01,2.881540921874997707e+01,6.692913385826771977e-01,2.083331249999993418e-01
1.400000000000000000e+01,7.300000000000000000e+01,2.905445812499997515e+01,5.984251968503937480e-01,1.482370312500016496e-01
2.300000000000000000e+01,6.200000000000000000e+01,2.918533406249997597e+01,3.385826771653543399e-01,5.528840625000057685e-01
6.000000000000000000e+00,6.900000000000000000e+01,2.926546218749997763e+01,2.362204724409448786e-01,8.827448437500002854e-01
3.500000000000000000e+01,5.300000000000000000e+01,2.930285531249997888e+01,3.307086614173228578e-01,6.770826562500005252e-01
8.000000000000000000e+00,4.700000000000000000e+01,2.930819718749997804e+01,1.653543307086614289e-01,5.969545312500024181e-01
2.900000000000000000e+01,7.600000000000000000e+01,2.938565437499997657e+01,3.937007874015748254e-01,3.018159375000024625e-01
2.400000000000000000e+01,7.400000000000000000e+01,2.978362406249998173e+01,3.700787401574803237e-01,1.522434374999974693e-01
1.400000000000000000e+01,7.300000000000000000e+01,3.007742718749997834e+01,4.173228346456692717e-01,1.255340624999981003e-01
1.400000000000000000e+01,7.300000000000000000e+01,3.036855937499997538e+01,3.228346456692913202e-01,6.236639062499982344e-01
2.300000000000000000e+01,6.200000000000000000e+01,3.039259781249997516e+01,2.125984251968504046e-01,7.999457812499990439e-01
4.000000000000000000e+01,6.800000000000000000e+01,3.040194609374997370e+01,2.204724409448818867e-01,9.214734375000013245e-01
2.600000000000000000e+01,4.000000000000000000e+01,3.043399734374997223e+01,1.968503937007874127e-01,5.889417187500001205e-01
1.000000000000000000e+01,7.100000000000000000e+01,3.094815281249997341e+01,3.543307086614173040e-01,4.794332812500030627e-01
2.700000000000000000e+01,5.200000000000000000e+01,3.099890062499997256e+01,2.362204724409448786e-01,3.071578125000016257e-01
1.300000000000000000e+01,6.100000000000000000e+01,3.144628265624997709e+01,2.834645669291338543e-01,6.063028124999974011e-01
4.000000000000000000e+00,4.500000000000000000e+01,3.145295999999997605e+01,2.283464566929133965e-01,5.515485937499988722e-01
6.000000000000000000e+00,6.900000000000000000e+01,3.147299203124997646e+01,2.362204724409448786e-01,1.789528124999993253e+00
3.900000000000000000e+01,5.600000000000000000e+01,3.177347249999997558e+01,5.118110236220472231e-01,2.951385937499964029e-01
5.000000000000000000e+00,5.700000000000000000e+01,3.208597218749996927e+01,4.803149606299212393e-01,2.390489062499980832e-01
1.300000000000000000e+01,6.100000000000000000e+01,3.235440140624996985e+01,3.700787401574803237e-01,1.856301562499993452e-01
9.000000000000000000e+00,5.900000000000000000e+01,3.248794828124997025e+01,2.913385826771653364e-01,7.318368749999990541e-01
5.000000000000000000e+00,5.700000000000000000e+01,3.322779796874996805e+01,1.417322834645669272e-01,4.166662499999986835e-01
3.200000000000000000e+01,6.600000000000000000e+01,3.393158999999996439e+01,3.385826771653543399e-01,3.498928125000020373e-01
5.000000000000000000e+00,5.700000000000000000e+01,3.396497671874996627e+01,1.653543307086614289e-01,3.458864062500026648e-01
2.200000000000000000e+01,5.000000000000000000e+01,3.397298953124996501e+01,1.574803149606299191e-01,9.668793750000048703e-01
2.300000000000000000e+01,6.200000000000000000e+01,3.397298953124996501e+01,1.574803149606299191e-01,5.048071875000061937e-01
3.200000000000000000e+01,6.600000000000000000e+01,3.440301046874996871e+01,3.779527559055118058e-01,1.802882812500001819e-01
3.200000000000000000e+01,6.600000000000000000e+01,3.467544609374996867e+01,3.858267716535432879e-01,8.947640625000019554e-02
3.900000000000000000e+01,5.600000000000000000e+01,3.490247578124996863e+01,1.574803149606299191e-01,1.081729687499972670e-01
3.200000000000000000e+01,6.600000000000000000e+01,3.491449499999996675e+01,2.834645669291338543e-01,8.413453125000103228e-02
6.000000000000000000e+00,6.900000000000000000e+01,3.498527484374996988e+01,2.677165354330708902e-01,8.012812500000165983e-02
5.000000000000000000e+00,5.700000000000000000e+01,3.503335171874996945e+01,1.496062992125984370e-01,2.069976562500031037e-01
4.300000000000000000e+01,6.700000000000000000e+01,3.505605468749997300e+01,2.834645669291338543e-01,5.969545312499988654e-01
3.200000000000000000e+01,6.600000000000000000e+01,3.561695156249997041e+01,2.362204724409448786e-01,2.817839062499984948e-01
4.000000000000000000e+00,4.500000000000000000e+01,3.564366093749997333e+01,1.889763779527559029e-01,1.041665624999978945e-01
6.000000000000000000e+00,6.900000000000000000e+01,3.618853218749996614e+01,1.653543307086614289e-01,9.788985937499887768e-01
5.000000000000000000e+00,5.700000000000000000e+01,3.621257062499996948e+01,9.448818897637795144e-02,3.912923437499955526e-01
3.200000000000000000e+01,6.600000000000000000e+01,3.621657703124996885e+01,1.181102362204724393e-01,9.334926562499887837e-01
2.200000000000000000e+01,5.000000000000000000e+01,3.621657703124996885e+01,1.732283464566929110e-01,7.719009374999927786e-01
2.300000000000000000e+01,6.200000000000000000e+01,3.623393812499996613e+01,1.417322834645669272e-01,8.079585937499942361e-01
3.900000000000000000e+01,5.600000000000000000e+01,3.700450359374995912e+01,1.574803149606299191e-01,8.146359375000145064e-02
5.000000000000000000e+00,5.700000000000000000e+01,3.707795437499996183e+01,2.992125984251968740e-01,2.844548437499909710e-01
2.400000000000000000e+01,7.400000000000000000e+01,3.760279359374995067e+01,6.141732283464567121e-01,3.579056249999936767e-01
3.200000000000000000e+01,6.600000000000000000e+01,3.762282562499994754e+01,2.519685039370078705e-01,2.590809374999949455e-01
4.000000000000000000e+00,4.500000000000000000e+01,3.764018671874994482e+01,2.125984251968504046e-01,1.228631250000020714e-01
2.900000000000000000e+01,7.600000000000000000e+01,3.787522921874994353e+01,6.535433070866141225e-01,2.604164062499947363e-01
3.300000000000000000e+01,7.800000000000000000e+01,3.806887218749994162e+01,5.905511811023621549e-01,7.104693750000024011e-01
3.200000000000000000e+01,6.600000000000000000e+01,3.808623328124993890e+01,3.228346456692913202e-01,1.354165312500001050e+00
2.200000000000000000e+01,5.000000000000000000e+01,3.812095546874994056e+01,2.598425196850393526e-01,4.487175000000007685e-01
1.400000000000000000e+01,7.300000000000000000e+01,3.875396765624994089e+01,4.015748031496063075e-01,2.230232812500005934e-01
3.900000000000000000e+01,5.600000000000000000e+01,3.886881796874994421e+01,2.440944881889763884e-01,6.944437500000333330e-02
5.000000000000000000e+00,5.700000000000000000e+01,3.894627515624994629e+01,2.755905511811023723e-01,2.817839062499913894e-01
2.900000000000000000e+01,7.600000000000000000e+01,3.896764265624994295e+01,1.968503937007874127e-01,8.012812499999455440e-02
2.400000000000000000e+01,7.400000000000000000e+01,3.898767468749993981e+01,4.645669291338582751e-01,2.711001562500001683e-01
1.000000000000000000e+01,7.100000000000000000e+01,3.954189421874993826e+01,4.409448818897637734e-01,4.540593749999928264e-01
3.600000000000000000e+01,6.500000000000000000e+01,3.956326171874993491e+01,2.125984251968504046e-01,2.016557812499968350e-01
1.800000000000000000e+01,5.100000000000000000e+01,3.956860359374993408e+01,2.519685039370078705e-01,2.564099999999953639e-01
3.200000000000000000e+01,6.600000000000000000e+01,3.982100718749993007e+01,2.598425196850393526e-01,8.547000000000082309e-02
